"Department=[Amazon.de]","Search Term=[]","Enter ASINs or Products=[]","Reporting Range=[Monthly]","Viewing=[1/1/18 - 1/31/18]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.de","yankee candle",291,"B0037EEK7A","Yankee Candle 1093707E Vanilla Cupcake Grosses Jar","15.36%","19.41%","B00W8NNH34","Yankee Candle 1010728E Clean Cotton Grosses Jar","7.75%","11.84%","B077SF5KVJ","Yankee Candle LTD Rainbow Cookie Jar, Pink groß, 10,7 x 10,7 x 16,8 cm","7.60%","6.41%"
"Amazon.de","huawei mate 10 pro",292,"B076CNDP4J","Huawei Mate 10 Pro Smartphone (15,24 cm(6 Zoll), 128GB interner Speicher, Android 8.0) titanium grau","62.42%","41.23%","B076CHQGV9","Huawei Mate 10 Pro Smartphone (15,24 cm(6 Zoll), 128GB interner Speicher, Android 8.0) midnight blau","17.46%","13.45%","B076CJFW9C","Huawei Mate 10 lite Dual-Sim Smartphone (14,97 cm (5,9 Zoll), 64GB interner Speicher, Android 7.0) graphite schwarz","5.72%","2.92%"
"Amazon.de","sony",293,"B06Y2HWT4P","Sony Xperia L1 Smartphone (14 cm (5,5 Zoll) Display, 16 GB Speicher, Android 7.0) Schwarz","21.35%","14.89%","B01L34I7I8","Sony Xperia XCompact Smartphone (11,7 cm (4,6 Zoll), 32 GB Speicher, Android 6.0) Universe Black","13.29%","10.64%","B00IE9XHE0","Sony Alpha 6000 Systemkamera (24 Megapixel, 7,6 cm (3) LCD-Display, Exmor APS-C Sensor, Full-HD, High Speed Hybrid AF) inkl. SEL-P1650 Objektiv schwarz","5.94%","2.13%"
"Amazon.de","s7 edge",294,"B01BTZFSTC","Samsung Galaxy S7 EDGE Smartphone (5,5 Zoll (13,9 cm) Touch-Display, 32GB interner Speicher, Android OS) schwarz","15.40%","54.63%","B01CUFNH6G","mumbi double GRIP Hülle für Samsung Galaxy S7 Edge Schutzhülle schwarz","14.78%","0.00%","B01A5NMAS6","mumbi Schutzhülle für Samsung Galaxy S7 Edge Hülle transparent schwarz","14.45%","1.85%"
"Amazon.de","hundebett",295,"B014R0080K","dibea DB00110 Hundebett - Hundekissen, Hundesofa abwischbar mit Wendekissen, 65 x 50 x 20 cm, braun/beige","25.01%","32.56%","B00P7HJN4A","Hound Hundebett Comfort, Medium","18.36%","17.84%","B01N05OZZF","dibea DB00521 - Hundebett - Hundekissen - Hundesofa mit Wendekissen (Größe und Farbe wählbar)","11.63%","15.62%"
"Amazon.de","katzenspielzeug",296,"B00A4A7UOU","Catit Design Senses Super Roller Circuit Tempo-Spielschiene","26.16%","34.28%","B004G9L1H2","Catit Design Senses - Futter Labyrinth","10.55%","9.94%","B001LWRFW2","Catit Design Senses Play Circuit Spielschiene inklusive Ball","9.78%","10.89%"
"Amazon.de","xbox",297,"B06Y36MK86","Xbox One X 1TB Konsole","38.24%","15.18%","B01M5G69L9","Xbox One S 500GB Konsole","12.74%","4.71%","B074X6XSKN","Xbox One S 500GB Konsole + Forza Horizon 3 + Hot Wheels DLC","9.21%","12.57%"
"Amazon.de","homematic",298,"B00CFF3410","HomeMatic Funk-Heizkörperthermostat","10.88%","19.61%","B015R46RQO","Homematic IP Starter Set Raumklima 142546A0","8.78%","2.97%","B007VTYVSA","HomeMatic Funk-Schaltaktor 1-fach für Markenschalter, Unterputzmontage","8.06%","8.00%"
"Amazon.de","faschingskostüme",299,"B00VVK9SHO","Kostüme ... Fasching Verkleidung Breakfast SPIEGELEI und SPECK Das Pärchen Kostüm","33.47%","28.72%","B003BREXKC","Smiffys, Damen Sexy Armee Girl Kostüm, Kurzoverall, Gürtel und Mütze, Größe: S, 28864","21.38%","24.47%","B00DTVZS6I","Boland 83524 - Erwachsenenkostüm Kleopatra, Größe 36 / 38","6.26%","6.38%"
"Amazon.de","micro sd karte",300,"B06XFWPXYD","Samsung EVO Plus Micro SDXC 64GB  bis zu 100MB/s Class 10 U3 Speicherkarte (inkl. SD Adapter) rot/weiß","22.21%","20.16%","B073S8LQSL","SanDisk Ultra 32GB microSDHC Speicherkarte + Adapter bis zu 98 MB/Sek., Class 10, U1, A1, FFP","11.99%","13.10%","B008RDCCR6","Intenso Micro SDHC 16GB Class 10 Speicherkarte inkl. SD-Adapter schwarz","9.46%","10.44%"
"Amazon.de","schminktisch",301,"B01AXWU2H0","Songmics aushöhlen Schminktisch mit spiegel u. hocker, 4 schubladen inkl. 2 Stück Unterteiler, Kippsicherung, weiß RDT04W","63.59%","70.40%","B00S3JPV5Y","FMD Möbel 362-001 - Console Checker, 100 x 80 x 40 cm, bianco","8.10%","3.14%","B072F8TCDT","Livitat Schminktisch, Holz, rot, 30 x 50 x 136 cm","7.99%","11.21%"
"Amazon.de","sd karte",302,"B014IX0202","SanDisk Ultra SDHC I 32 GB bis zu 80 MB/Sek, Class 10 Speicherkarte  [Frustfreie Verpackung]","21.94%","24.84%","B014IX0234","SanDisk Ultra SDXC I 64 GB bis zu 80 MB/Sek, Class 10 Speicherkarte [Frustfreie Verpackung]","15.96%","13.28%","B06XFWPXYD","Samsung EVO Plus Micro SDXC 64GB  bis zu 100MB/s Class 10 U3 Speicherkarte (inkl. SD Adapter) rot/weiß","10.63%","9.23%"
"Amazon.de","kondom",303,"B00N9W34X6","Durex Gefühlsecht Kondome, hauchzart für intensives Empfinden, 16er Pack (1 x 16 Stück)","27.47%","28.97%","B001GM3VKC","Billy Boy Kondome - 100er Mix-Beutel","12.66%","11.12%","B00KIQI5A8","Durex Fun Explosion Kondome, aufregende Vielfalt für mehr Spaß, 40er Großpack (1 x 40 Stück)","9.25%","10.64%"
"Amazon.de","grafikkarte",304,"B01MG15R5T","MSI NVIDIA GTX 1050 Gaming X 2G Grafikkarte (HDMI, DP, DL-DVI-D, 2 Slot Afterburner OC, VR Ready, 4K-optimiert)","22.78%","8.93%","B01AY7927A","MSI GeForce GT 710 1024MB DDR3","17.30%","31.89%","B01M3TR08L","Asus ROG Strix GeForce GTX1050TI-O4G Gaming Grafikkarte (Nvidia, PCIe 3.0, 4GB DDR5 Speicher, HDMI, DVI, Displayport)","5.83%","3.32%"
"Amazon.de","wlan verstärker",305,"B009CXPY0W","AVM FRITZ!WLAN Repeater 310 (300 Mbit/s, WPS), weiß, deutschsprachige Version","42.33%","46.98%","B00A0VCJPI","TP-Link TL-WA850RE WLAN Repeater (300 Mbit/s, App Steuerung, 1 Port, WPS, LED abschaltbar, kompatibel mit allen WLAN Geräten)","24.79%","30.64%","B00NHLEP8M","Netgear EX2700-100PES N300 WLAN Repeater (300 Mbit/s, 2,4 GHz, 1x Fast-Ethernet Port, WPA und universell kompatibel mit jedem Router/Modem) weiß/grau","8.07%","6.07%"
"Amazon.de","lg g6",306,"B06XFRBM26","LG G6 Smartphone (14,47 cm (5,7 Zoll) Display, 32 GB Speicher, Android 7.0) Schwarz","53.35%","47.43%","B06XFGMDKN","LG G6 Smartphone (14,47 cm (5,7 Zoll) Display, 32 GB Speicher, Android 7.0) Platinum","29.70%","37.49%","B075SJ6LL4","LG G6 Smartphone (14,47 cm (5,7 Zoll) Display, 32 GB Speicher, Android 7.0) Gold","6.83%","7.64%"
"Amazon.de","gaming stuhl",307,"B0056YNWVO","Robas Lund DX Racer 1 Gamingstuhl, Schreibtischstuhl, Bürostuhl, 78 x 124-134 x 52 cm, schwarz/rot","52.12%","53.97%","B019IZKTUS","MC Racing 5 62495SR3, Gaming Stuhl, Sportsitz, Bürostuhl, Schreibtischstuhl, inklusiv Kissen, 69 x 125-135 x 58 cm, schwarz/rot","11.53%","18.25%","B06XBBQJJQ","X-Rocker Infiniti Gaming Chair (PS4 / PS3 / PS Vita / Mobile)","6.08%","1.98%"
"Amazon.de","fotoalbum",308,"B00SL6I2WI","Hama Jumbo Fotoalbum Fine Art (30 x 30 cm, 100 Seiten, 50 Blatt, Mit Ausschnitt für Bildeinschub) schwarz","31.18%","32.72%","B000VRANHW","Hama Fotoalbum (28 x 24 cm, 50 schwarze Seiten, 25 Blatt, mit Ausschnitt für Bildeinschub, Fotobuch) schwarz","11.68%","13.74%","B01K47GUKC","Hama Fotoalbum La Fleur (Jumbo Album mit 100 schwarzen Seiten, für 400 Fotos im Format 10x15, Blätter-Muster, 30x30) XXL Fotobuch weiß","9.27%","8.80%"
"Amazon.de","shaker",309,"B000QC6JV6","Best Body Nutrition Eiweiß Shaker 700ml","38.23%","47.25%","B01LXRWZNI","BlenderBottle Prostak Protein Shaker / Diät Shaker  (650ml, skaliert bis 450ml, mit 2 Container 150ml & 100ml, 1 Pillenfach) Schwarz","15.41%","14.20%","B005Z3FCDM","F**k My Tight Ass!","13.57%","4.33%"
"Amazon.de","milchaufschäumer",310,"B0043W42ZU","Xavax Milchaufschäumer Milchicopter (extra starker Motor mit 14.000 U/min, Spezialspirale, leichte Reinigung, Milk Frother, u.a. geeignet als E-Liquid-Mischer) Matcha-Besen schwarz","35.45%","62.84%","B000BZ6BXE","Bodum 1446-01 Milchschäumer mit Glasgriff Latteo, schwarz","16.88%","9.83%","B0043WC0W2","Severin SM 9684 Milchaufschäumer (500 W, Induktion, 500 ml, kaltes und warmes Aufschäumen) edelstahl/weiß","10.21%","5.20%"
"Amazon.de","gaming laptop",311,"B01NCUTCGB","Lenovo Legion Y520 39,62 cm (15,6 Zoll Full HD IPS Anti-Glare) Gaming-Notebook (Intel Core i5-7300HQ Quad-Core, 8GB RAM, 1TB HDD + 128GB SSD, NVIDIA GeForce GTX 1050 2GB, Windows 10 Home) schwarz","25.34%","21.43%","B06XTHG2W1","XMG A507-VE - gzf VALUE Gaming Laptop (15.6 Full HD IPS, GTX 1050, Intel Core i5-7300HQ, 8GB RAM, 1000GB SSHD, ohne Betriebssystem) schwarz","9.88%","5.36%","B01N96KEC4","Lenovo ideapad Y910 43,94cm (17,3 Zoll FHD IPS Anti-Glare) Gaming Notebook (Intel Core i7-6820HK Quad-Core, 32GB RAM, 1TB HDD, 512GB SSD, Nvidia GeForce GTX1070, DVD-Brenner, Windows 10) schwarz","7.38%","5.36%"
"Amazon.de","honor",312,"B0779SG4ZN","Honor 7X Smartphone (15,06 cm (5,93 Zoll) Display, 64 GB interner Speicher, Android 7.0) Midnight Black","18.29%","13.74%","B071KCGJR8","Honor 9 Smartphone (13,08 cm (5,15 Zoll) Full HD Display, 64 GB Speicher, Android 7.0) blau","16.51%","12.28%","B01MXFV5D3","Honor 6X Smartphone (13,97 cm (5,5 Zoll) Full HD Display, 32 GB Speicher, Android) grau","13.84%","17.25%"
"Amazon.de","kommode",313,"B0748M5K69","INFINIKIT Haven Kommode mit 4 Schubladen - Weiß","17.67%","18.81%","B00AH8OR2M","Songmics Sitzbank Sitzhocker mit Stauraum faltbar 2-Sitzer belastbar bis 300 kg kunstleder weiß 76 x 38 x 38 cm LSF106","15.65%","17.82%","B0748M59X8","INFINIKIT Haven Kommode mit 6 Schubladen - Weiß","13.88%","10.89%"
"Amazon.de","fire tv",314,"B06XTVS1D4","Das neue Fire TV mit 4K Ultra HD und Alexa-Sprachfernbedienung (Version 2017, Anhängerform)","37.67%","26.64%","B01ETRIS3K","Fire TV Stick mit Alexa-Sprachfernbedienung","36.80%","56.39%","B00UH2K93O","Amazon Fire TV - Vorherige Generation","8.09%","2.38%"
"Amazon.de","galaxy s7",315,"B01BTZFM0W","Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) schwarz","49.25%","59.53%","B01BTZFQX0","Samsung Galaxy S7 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32GB interner Speicher, Android OS) gold","11.72%","16.01%","B01C42FMMW","mumbi UltraSlim Hülle für Samsung Galaxy S7 Schutzhülle transparent (Ultra Slim - 0.80 mm)","9.94%","1.46%"
"Amazon.de","waage",316,"B0033AGBW0","Omron Ganzkörperanalyse Waage BF511, blau","21.38%","12.22%","B075L9TD9W","Beurer GS 235 Glaswaage, digitale Personenwaage mit Magic-Display und Anti-Rutsch Oberfläche in Fliesenoptik","13.42%","12.58%","B005S45LWK","Medisana PSD Personenwaage, Retrodesign mit analoger Vollsichtskala (bis 150 kg)","12.21%","12.72%"
"Amazon.de","samsung galaxy s6",317,"B00TX5O8WE","Samsung Galaxy S6 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32 GB Speicher, Android 5.0) schwarz (Nur für Europäische SIM-Karte)","51.85%","55.74%","B01M03MJRQ","Samsung Galaxy S6 Schwarz 32GB SIM-Free Smartphone (Zertifiziert und Generalüberholt)","11.64%","6.42%","B00TX5OC5W","Samsung Galaxy S6 Smartphone (5,1 Zoll (12,9 cm) Touch-Display, 32 GB Speicher, Android 5.0) weiß (Nur für Europäische SIM-Karte)","9.90%","9.12%"
"Amazon.de","wii",318,"B005OK7NWO","Nintendo Wii Family Edition - Konsole inkl. Wii Sports + Wii Party, weiß","43.65%","13.79%","B004ZL4LHS","Nintendo Wii Mario Kart Pack - Konsole inkl. Mario Kart, Wii Wheel, Remote Plus Controller, weiß","15.07%","8.62%","B000UVI1G4","Nintendo Wii - Konsole weiß inkl. Wii Sports","12.87%","6.90%"
"Amazon.de","vikings",319,"B01IAQ0LEK","Vikings - Season 1 [3 DVDs]","23.40%","25.21%","B077T6953G","Vikings - Season 4.2 [Blu-ray]","11.59%","10.92%","B01F31QJ8C","Vikings - Die komplette Season 3 [3 DVDs]","11.48%","13.45%"
"Amazon.de","jojo moyes",320,3805251068,"Mein Herz in zwei Welten (Lou, Band 3)","62.00%","66.60%",3499291398,"Ein ganz neues Leben (Lou, Band 2)","9.74%","8.77%","B075QRL67D","Mein Herz in zwei Welten (Lou 3)","4.76%","5.02%"
"Amazon.de","wetterstation",321,"B00AUMR30S","Technoline WS 9767 Wetterstation  mit Funkuhr und Innen- und Außentemperaturanzeige","19.11%","40.04%","B0170A47DI","Bresser Wetterstation Wetter Center 5 - in - 1, schwarz","15.89%","5.84%","B0098MGWA8","Netatmo Wetterstation für iPhone, Android und Windows Phone, Kompatibel mit Amazon Alexa","8.42%","2.21%"
"Amazon.de","kaffeevollautomat mit milchsystem",322,"B00400OMU0","De'Longhi Magnifica S ECAM 22.110.B Kaffeevollautomat (Direktwahltasten und Drehregler, Milchaufschäumdüse, Kegelmahlwerk 13 Stufen, Herausnehmbare Brühgruppe, 2-Tassen-Funktion) schwarz","25.13%","42.86%","B00INSX904","Krups EA8108 Kaffeevollautomat (1450 Watt, 1,8 Liter, 15 bar, CappuccinoPlus-Düse, Dampfdüse) schwarz","10.30%","10.32%","B01MUGL47A","Philips EP3550/00 Kaffeevollautomat (1,8 Liter, Milchkaraffe, AquaClean) schwarz","6.16%","6.35%"
"Amazon.de","kitchenaid",323,"B01HKZZ4XU","KitchenAid 5KSM125EER, Artisan Küchenmaschine mit Grundausstattung, empire rot","33.96%","29.80%","B01HK842IA","KitchenAid 5KSM175PSECA, ARTISAN Küchenmaschine mit Profiausstattung, LIEBESAPFEL ROT","11.91%","5.30%","B01HL0AX2G","KitchenAid 5KSM125EAC Artisan Küchenmaschine (300 Watt, mit Grundausstattung) crème","11.41%","9.93%"
"Amazon.de","ps 4 spiele",324,"B06XGHFL28","Gravel - [Playstation 4]","13.95%","7.80%","B073LWKPMF","Airport Simulator 2018","10.40%","10.28%","B071K5VB69","Metro Exodus [Day One Edition] - [PlayStation 4]","7.14%","3.90%"
"Amazon.de","trockner",325,"B00JGWVGN8","Siemens iQ700 WT46W261 iSensoric Wärmepumpentrockner / A++ / 8 kg / Weiß / Selbstreinigender Kondensator / softDry-Trommelsystem / Super40","26.04%","23.85%","B004EPYJYU","Beko DCU 7330 Kondenstrockner / B / 7 kg / Weiß / Multifunktionsdisplay / Knitterschutz / Trommelbeleuchtung / Reversierende Trommelbewegungen / FlexySense / 16 Programme","17.48%","17.99%","B01BPFJFU4","Siemens WM14N120 iQ300 Waschmaschine FL / A+++ / 157 kWh/Jahr / 1390 UpM / 7 kg / Weiß / Spezialprogramm für Sport- und Outdoor-Bekleidung / Imprägnier-Programm / Nachlegefunktion","9.27%","5.02%"
"Amazon.de","thermoskanne",326,"B000VXQ3XO","Emsa 505490 Isolierkanne, 1 Liter, Quick Press Verschluss, 100% dicht, Transluzent Aubergine, Samba","21.26%","28.72%","B005XU00YI","Emsa 508932 Isolierkanne (1 Liter, Quick Tip Verschluss, Soft Grip, Edelstahl) schwarz","11.28%","15.97%","B000NQ68ZM","reer 90500.08 - Edelstahl Isolier-Flasche, 500ml","7.86%","7.31%"
"Amazon.de","assassins creed origins",327,"B072MZ8Z3K","Assassin's Creed Origins - [PlayStation 4]","69.17%","78.09%","B071GKWG5M","Assassin's Creed Origins - Gold  Edition - [PlayStation 4]","7.59%","5.33%","B072KF3LK2","Assassin's Creed Origins - Gods  Collector' s Edition - [PlayStation 4]","4.26%","1.85%"
"Amazon.de","philips sonicare",328,"B00E62DUTG","Philips Sonicare DiamondClean Elektrische Zahnbürste mit Schalltechnologie HX9352/04, schwarz","28.40%","20.20%","B00J59G236","Philips Sonicare EasyClean Elektrische Zahnbürste mit Schalltechnologie HX6510/22, weiß","18.72%","28.87%","B001DLBQ5S","Philips Sonicare HealthyWhite Elektrische Zahnbürste mit Schalltechnologie HX6711/02, mintgrün/weiß","8.04%","7.99%"
"Amazon.de","vibrator",329,"B015IRVWBU","Tracy's Dog Vibratoren für Sie Silikonvibrator - Sexspielzeug für Frauen Zur Stimulation von Klitoris Und G-Punkt - Erotik Spielzeug, Dildo, Rabbit Vibrator Mit 30 Vibrationsstufen – Wasserfest","53.03%","57.56%","B071CPR2V4","Satisfyer Pro 2 Next Generation, Klitoris-Sauger mit 11 Intensitätsstufen für berührlose Stimulation, Auflege-Vibrator mit Akku-Technik, wasserdicht","14.38%","8.59%","B01MS5KE6Y","Olivia Heizung Rabbit Klitoris Vibrator Vibratoren für sie Klitoris und G-punkt mit stoßfunktion Lila, 240 g","11.00%","11.71%"
"Amazon.de","bürostuhl",330,"B0056YNWVO","Robas Lund DX Racer 1 Gamingstuhl, Schreibtischstuhl, Bürostuhl, 78 x 124-134 x 52 cm, schwarz/rot","30.30%","16.31%","B01HNXGLFO","Songmics OBG56B Racing Stuhl Bürostuhl Chefsessel Drehstuhl PU schwarz, 70 x 70 x 111 - 121 cm","13.02%","27.01%","B00UTC9T7E","Songmics Bürostuhl mit hoher Rückenlehne Chefsessel Schreibtischstuhl höhenverstellung, Lederimitat, schwarz, 67 x 66 x 114 cm OBG24B","10.23%","13.37%"
"Amazon.de","tee",331,"B00QGR83AA","Teekanne Premium Selection Box, 363.75 g","30.57%","31.25%","B0755L1DGW","Lipton Premium Tee Collection Box, 12x15 Teebeutel (180 Stück)","8.15%","6.52%","B01MZIBJHT","Teekanne Wohlfühl-Collection Box, 353 g","7.60%","6.25%"
"Amazon.de","keyboard",332,"B01KTHMK4W","Yamaha PSR-F51 Keyboard","34.75%","32.66%","B06XBZH1DZ","RockJam RJ761-SK Musical Keyboard","9.51%","12.37%","B0081G2SBO","Yamaha EZ-220 Digital Keyboard (61 anschlagdynamische Tasten mit Beleuchtung)  inklusive Netzteil","7.42%","4.26%"
"Amazon.de","glätteisen",333,"B003WOKJF2","Remington Pearl Haarglätter S9500, mit erweiterte Keramikbeschichtung","42.35%","46.85%","B002AKKCSI","Braun Satin Hair 7 Haarglätter ST710, mit IonTec","16.73%","18.26%","B003WOKJFM","Remington S6500 Haarglätter sleek und curl","8.50%","8.39%"
"Amazon.de","kugelschreiber",334,"B000MPLI8Q","Faber-Castell Kugelschreiber POLY BALL/241151 blau","18.48%","23.10%","B001J8CE8I","Schneider Kugelschreiber LOOX, Strichstärke M, schwarz 135501","12.23%","18.09%","B000FA5EB0","LAMY 205 logo Kugelschreiber Stahl / schwarz","10.12%","9.74%"
"Amazon.de","raclette grill",335,"B000JUF98Y","Severin RG 2341 Raclette-Partygrill mit Naturgrillstein (1500 W, 8 Pfännchen) schwarz","35.04%","48.16%","B001FRZLGA","ROMMELSBACHER RCC 1500 Raclette-Grill (extra langes Kabel (2m), Tischgrill für 8 Personen, gerippte Alu-Druckguss-Grillplatte, Xylan Plus Antihaftbeschichtung, Parkdeck, 1500 W) chrom","10.14%","5.64%","B007HMT43I","Severin RG 2343 Raclette (Partygrill mit Naturgrillstein) schwarz","7.74%","5.42%"
"Amazon.de","samsung a5",336,"B01N6M3K34","Samsung Galaxy A5 (2017) Smartphone ( 13,22 cm(5,2 Zoll) Touch-Display, 32 GB Speicher, Android 6.0) schwarz","65.38%","74.78%","B01MU5VUXK","Samsung Galaxy A5 (2017) Smartphone (5,2 Zoll (13,22 cm) Touch-Display, 32 GB Speicher, Android 6.0) gold (European SIM card only)","11.53%","10.34%","B01N9MJTE6","Samsung Galaxy A5 (2017) Smartphone (5,2 Zoll (13,22 cm) Touch-Display, 32 GB Speicher, Android 6.0) blau (European SIM card only)","5.74%","4.73%"
"Amazon.de","filofax",337,"B06WVH16QY","Filofax 22577 Terminplaner, Personal Domino Soft Pale, rosa","30.56%","36.03%","B01JRZ7IVM","Filofax Saffiano Terminplaner&nbsp;&ndash;&nbsp;Ros&eacute;gold","13.33%","6.07%","B00SKPZ2RS","Filofax 22514 Organizer Personal Domino, türkis","7.22%","4.66%"
"Amazon.de","sennheiser",338,"B01E3XLNA0","Sennheiser PXC 550 Noise-Cancelling Wireless Kopfhörer","11.74%","6.27%","B001EZYMF4","Sennheiser CX 300-II Precision In-Ear-Kopfhörer (1,2 m Kabellänge, 3,5 mm Klinkenstecker, Tragetasche, Earadapterset S/M/L) schwarz","9.98%","25.09%","B01MSZSL4I","Sennheiser HD 4.50 BTNC kabelloses geschlossenes Noise-Cancelling-kopfhörer mit Bluetooth schwarz","7.61%","5.90%"
"Amazon.de","nas",339,"B01BNPT1EG","Synology DS216J 2 Bay Desktop NAS Gehäuse","29.98%","33.96%","B01BIGSSHQ","Western Digital WDBVBZ0040JCH My Cloud Ultra NAS 4TB","10.31%","10.06%","B00FOKN7B0","Western Digital 3TB My Cloud persönliche Cloud NAS Festplatte - LAN - WDBCTL0030HWT-EESN","7.83%","8.18%"
"Amazon.de","monster hunter world ps4",340,"B0721MKSKV","Monster Hunter: World - [PlayStation 4]","79.49%","90.57%","B076H8Q5P5","Monster Hunter World - Collector's Edition - [PlayStation 4]","9.93%","2.58%","B076DNLW25","Monster Hunter: World + Steelbook - [Playstation 4]","5.14%","4.49%"
"Amazon.de","dart",341,"B000G2Z4VW","Unicorn Bristle Dartboard Eclipse, 054722794037","39.66%","39.91%","B00WI5UPO6","Michael Van Gerwen Darts Geschenkset","22.58%","21.40%","B00DZGC3F6","Best Sporting elektronische Dartscheibe BRISTOL, Dartautomat mit 6 Dartpfeilen, batteriebetrieben","14.44%","8.80%"
"Amazon.de","go pro",342,"B074X5WPC5","GoPro HERO6 Black Kamera","23.66%","14.67%","B01M14ATO0","GoPro HERO5 Black Action Kamera (12 Megapixel) schwarz/grau","21.45%","16.00%","B01LZTLCFX","GoPro HERO5 Session Kamera schwarz","20.72%","15.00%"
"Amazon.de","deko",343,"B015Q1EZ1M","Pflanzenservice Zimmerpflanzen Palmen-Trio im Scheurich Würfeltopf grau-stone, circa 14 x 14 x 14 cm, 3 Pflanzen und 3 Töpfe, grün","39.36%","32.88%","B008YUMLX2","pajoma Figuren Verliebte Elefanten 2er Set, Höhe 25,5 cm","28.37%","45.21%","B00NP1LGC2","pajoma Deko Buddha-Set Puro, L 20,5 x B 20,5 x H 6 cm","13.34%","13.70%"
"Amazon.de","malen nach zahlen erwachsene",344,"B071242KZR","Schipper 609450774 - Malen nach Zahlen - Am Wildbach","30.93%","30.10%","B0039Y5ZV8","Dimensions Paintworks &ndash; Malen-nach-Zahlen-Set, Motiv: Weise Eule","11.60%","12.62%","B013F67PL2","Erwachsenen-Malbuch - KREATIVE AUSZEIT - 78 filigrane Motive - inklusive 15er Pack point 88 Fineliner","8.54%","6.15%"
"Amazon.de","kostüm kinder jungen",345,"B0723G8YJQ","Rubie's Optimus Prime Kinder-Kost&uuml;m, offizielles Transformers The Last Knight Lizenzprodukt","11.76%","16.32%","B00GC2NUCA","Piraten-Kostüm - für Jungen - Kleine","11.16%","11.28%","B00X5EHMT0","Rubie's 3620268 - EP7 Stormtrooper deluxe child, M, weiß/schwarz","11.15%","12.46%"
"Amazon.de","blu ray",346,"B078FBZYV7","Star Wars: Die letzten Jedi (2D & 3D Steelbook Edition) [3D Blu-ray]","13.53%","7.46%","B078KSK8S6","Hot Dog [Blu-ray]","5.24%","3.13%","B075SLB88W","Kingsman - The Golden Circle [Blu-ray]","4.58%","5.97%"
"Amazon.de","staubsauger beutellos",347,"B01MTF06KN","Philips beutelloser Staubsauger PowerPro Compact (AAA-Energie-Label, 650 W, 1,5 L Staubvolumen, integrierte Bürste, weiß) FC9332/09","25.07%","24.49%","B01DSOO0B4","Rowenta RO3731EA Compact Power Cyclonic Bodenstaubsauger (750 W, EEK A, beutellos, 1,5 L, hocheffizienter Filter) schwarz/blau","24.79%","28.96%","B01N1738SK","Philips beutelloser Staubsauger PowerPro Compact (AAA-Energie-Label, 650W, 1,5 L Staubvolumen, integrierte Bürste, schwarz) FC9331/09","10.03%","13.97%"
"Amazon.de","pfanne",348,"B0045CJYHO","Tefal E43506 Jamie Oliver Pfanne 28 cm, edelstahl","25.33%","23.21%","B009DGZYW6","Tefal A16806 Logics Pfanne 28 cm","21.20%","33.91%","B004LLMFT8","Tefal E94106 Gourmet Series Pfanne 28 cm","8.13%","6.65%"
