"Abteilung=[Amazon.de]","Suchbegriff=[]","ASINs oder Produkte eingeben=[]","Auswertungsbereich=[Monatlich]"," Wird angezeigt=[01.12.18 - 31.12.18]"
"Abteilung","Suchbegriff","Suchfrequenz-Rang ","#1 der angeklickten ASINs","Produkttitel #1","Klickrate #1","Umsatzrate #1","#2 der angeklickten ASINs","Produkttitel #2","Klickrate #2","Umsatzrate #2","#3 der angeklickten ASINs","Produkttitel #3","Klickrate #3","Umsatzrate #3"
"Amazon.de","harry",413,"B00JGV1JW2","Harry Potter und der Stein der Weisen [dt./OV]","16,45%","14,29%","B00IMZJQ4Q","Harry Potter und der Stein der Weisen [dt./OV]","9,34%","0,00%","B00FZ29TNM","Harry Potter und der Halbblutprinz [dt./OV]","7,09%","0,00%"
"Amazon.de","schminke",414,"B07B4BDKK1","Whobabe huda16 Lippenstift Set 16 matte Lipgloss 16 Farben","11,29%","9,54%","B00U84TQ2Q","Makeup Revolution Shimmers And Matte Nudes Ultra 32 Eyeshadows Flawless Palette","9,42%","15,60%","B00WHZY4C6","Briconti Schminkkoffer Beauty Case, schwarz, 1er Pack","8,50%","8,33%"
"Amazon.de","tastatur",415,"B077BT728N","Logitech K280e Tastatur (Kabelgebunden, Business-Tastatur, QWERTZ, Deutsche Layout) schwarz","23,49%","29,59%","B014SJ0IAA","HAVIT Gaming Tastatur und Maus Set, LED Hintergrundbeleuchtung QWERTZ (DE-Layout), 7 Tasten Gaming Maus mit 7 LEDs als Beleuchtung (800 / 1200 / 2400 / 3200 DPI einstellbar) (Schwarz)","9,68%","6,16%","B07CWTS6SZ","VicTsing Gaming Tastatur USB, Regenbogen beleuchtete Tastatur, Ganzmetallpaneel, QWERTZ Layout, 19 Tasten Anti-Ghosting ideal für Gaming, für PC/Laptop/Desktop/Windows/PS4, Schwarz","5,99%","6,47%"
"Amazon.de","nike schuhe damen",416,"B07KNVCKHB","Nike Damen WMNS Tanjun Laufschuhe","11,32%","19,09%","B07KBPBQ3V","NIKE Damen Air Huarache Run Sneaker","8,21%","2,18%","B07DH99VN6","NIKE Damen Air Max Thea Sneaker","7,14%","10,00%"
"Amazon.de","beistelltisch",417,"B078M4ZVFQ","VASAGLE Beistelltisch, Mobiler Kaffeetisch, Vintage Sofatisch, Abstelltisch für Kaffee, Snacks, Tablet, Stabil mit Metallbeine, Einfache Montage, 50 x 62 x 35cm (B x H x T), LNT50X","8,24%","12,21%","B01MDPCJ1T","Design Beistelltisch - Metall Korb mit Holz Deckel - dekorativer Sofatisch inkl. Korbablage","5,22%","4,41%","B0785MWFV6","Beistelltisch rund 40xH45cm, schwarzer Metallkorb mit Serviertablett, Tabletttisch Aufbewahrungskorb Couchtisch","4,41%","4,41%"
"Amazon.de","deadpool",418,"B01BG1WAZY","Deadpool [dt./OV]","19,30%","6,01%","B01BG2KU7S","Deadpool [dt./OV]","14,65%","22,63%","B07FQ326QL","Deadpool 1+2 [Blu-ray]","8,04%","17,17%"
"Amazon.de","taschenmesser",419,"B0001P151W","Victorinox Taschenmesser Huntsman (15 Funktionen, Schere, Holzsäge, Schraubendreher) rot","9,89%","18,12%","B073TJWFJX","BERGKVIST® 3-in-1-Klappmesser K19 [2018] extra scharf Taschenmesser mit edlem Holzgriff Outdoor Messer mit Titaniumklinge aus rostfreiem Edelstahl | Einhandmesser mit Schleifstein & Gürteltasche","6,33%","4,15%","B07H286TXC","Bullhead Taschenmesser 3-in-1 Klappmesser Set - Extra scharfes Einhandmesser mit Hochwertiger Titaniumklinge - inkl. Diamantschleifstahl, Gürteltasche & Schutzbeutel Outdoormesser I Rettungsmesser","5,51%","3,27%"
"Amazon.de","geldbeutel männer",420,"B07G6RTYSF","TRAVANDO Geldbeutel Männer mit Geldklammer Amsterdam Slim Portemonnaie Wallet Portmonaise Herren Geldbörse Geldtasche klein Portmonee RFID Kreditkartenetui Brieftasche Kartenetui Portmonee Geschenk","15,62%","10,26%","B015KHNEM8","Fa.Volmer ® Schwarze Herren Ledergeldbörse aus echtem Leder Querformat #SQ90","15,36%","23,11%","B011CXA63O","Fa.Volmer ® Schlanke Büffelleder Geldbörse Usedlook mit RFID-Schutz #Easycomfort (Iron)","8,15%","11,31%"
"Amazon.de","malen nach zahlen",421,"B0002HY836","Ravensburger Malen nach Zahlen 28556 - Fohlen mit Kätzchen, Malset","7,30%","9,41%","B07BK28KGW","Malen nach Zahlen, Set mit Acrylfarben, um ein Gemälde anzufertigen von Shukqueen, Motiv: Baum in den vier Jahreszeiten, 40,6 x 50,8 cm, Frameless,Just Canvas","5,29%","2,61%","B076H3HG57","DIY Vorgedruckt Leinwand-Ölgemälde Geschenk für Erwachsene Kinder Malen Nach Zahlen Kits Home Haus Dekor - Hirsche 40*50 cm","4,91%","3,15%"
"Amazon.de","gopro",422,"B07GSVDFTQ","GoPro  HERO7  Schwarz  –  wasserdichte  digitale  Actionkamera  mit  Touchscreen,  4K-HD-Videos,  12-MP-Fotos,  Livestreaming,  Stabilisierung","18,59%","12,23%","B07B4TQMX8","GoPro Hero 2018 Kamera, schwarz","14,81%","15,85%","B07HC7CGW1","GoPro HERO5 4K Actionkamera Bundle (Inklusive Casey + Shorty Stativ + 16 GB Speicherkarte)","13,00%","14,04%"
"Amazon.de","xbox one",423,"B07GQ3LTBH","Xbox One S 1TB Konsole - Bundle inkl. 2. Controller + 3 Monate Gamepass + 14 Tage Live Gold","23,06%","27,46%","B07GQ2DF1S","Xbox One S 1TB Forza Horizon 4 Bundle","19,45%","28,40%","B01M5FMXHZ","Xbox One S 1TB KonsoleStandard","9,09%","7,34%"
"Amazon.de","naketano herren",424,"B0753W7Y6C","Naketano Herren Sweatshirt","8,48%","9,92%","B07731KS45","Naketano Birol Zipped Hoodie Indigo Blue Melange","7,57%","6,53%","B075G3CS56","Naketano Herren Sweatjacke","6,66%","5,81%"
"Amazon.de","tischlampe",425,"B00VV32S2S","Schreibtischlampe LED TaoTronics Tischleuchte 5 Farb- und 7 Helligkeitsstufen dimmbar Touchfeldbedienung USB-Anschluss für Aufladung des Smartphones Weiß","9,82%","18,32%","B009SNO60K","WOFI Tischleuchte Cesena 1-flammig, grau, Ø ca. 14 cm, Höhe ca. 31 cm, Stoffschirm 832401500000","7,62%","7,86%","B074QPGBV3","B.K.Licht Tischleuchte | Nachttisch-Leuchte für Schlafzimmer | Berührungssensor | Touchfunktion | IP20","5,00%","4,72%"
"Amazon.de","wandtattoo",426,"B075SY3LJ7","DIY 3D Riesiger Baum Paar Wandtattoos Wandaufkleber Kristall Acryl Malen Wanddeko Wandkunst (L, Silber, Links)","17,04%","8,49%","B075DKWVMR","CLICKANDPRINT Aufkleber » Fantasy Wegweiser, 40x13,4cm, Schwarz • Wandtattoo / Wandaufkleber / Wandsticker / Wanddeko / Vinyl","7,02%","5,30%","B074C89YM6","Grandora Wandtattoo Familie ist wo Leben beginnt I schwarz (BxH) 80 x 40 cm I Flur Diele Wohnzimmer selbstklebend Sticker Aufkleber Wandaufkleber Wandsticker W5457","4,65%","6,76%"
"Amazon.de","werkzeug",427,"B0051E16LW","Mannesmann 89-teiliger Premium Universal- und Haushalts-Werkzeugkoffer, M29085","7,60%","8,24%","B009I4HRDW","Mannesmann 130-tlg. Steckschlüssel- und Bitsatz, M29166","7,33%","11,13%","B0042CWWS0","Makita B-43044 Bohrer Bit Set 66tlg. im MAKPAC","5,12%","3,10%"
"Amazon.de","schlafanzug damen",428,"B015IWZZ8G","Cornette Damen Schlafanzug 634 2016","9,03%","10,62%","B075KP63KS","Sleepyheads Schlafanzug für Damen mit Langen Ärmeln und Leggings, Pyjama-Set","6,49%","5,23%","B07FP454Y6","Hawiton Damen Pyjama Schlafanzug Lang Zweiteilige Nachtwäsche Hausanzug Sleepwear aus Baumwolle Langarm V Aussschnitt mit Gepunkte Hose","5,49%","6,62%"
"Amazon.de","heißluftfritteuse",429,"B00Y4SN790","Princess XL 182020 Heißluftfritteuse (1500 Watt, Aerofryer mit digitalem Display, ohne Öl, einfach zu reinigen, 3,2 l)","26,04%","27,37%","B074K8BTF8","Emerio Heißluftfritteuse, Airfryer, Smart Fryer, Test GUT, Frittieren ohne Öl, 3,6 Liter Volumen, 1400 Watt, AF-112828","11,31%","15,33%","B006TF4OP2","Tefal YV9601 ActiFry 2in1 Heißluft-Fritteuse (1400 Watt, 1,5 kg Fassungsvermögen, für gesunde Rezepte, inkl. Rezeptbuch) schwarz/silber","8,36%","5,25%"
"Amazon.de","horror filme ab 18",430,"B00FYTD7W0","No One Lives - Keiner überlebt!","12,93%","8,70%","B0716CNP9Z","Sieben Minuten nach Mitternacht [dt./OV]","11,50%","4,35%","B076QJBB4Y","Jigsaw [dt./OV]","7,56%","0,00%"
"Amazon.de","boxershorts men",431,"B06WD95LS4","FM London Herren Hipster Fitted 12 er pack","18,35%","20,05%","B073ZJ6M2H","Best Basics Boxershorts Hipster American Style Boxer Unterhosen Baumwolle Herren","7,08%","7,82%","B01FKATYAQ","HEAD Men Boxershort 841001001 Basic Boxer 8er Pack","6,20%","6,29%"
"Amazon.de","aroma diffuser",432,"B01B44UJ92","TaoTronics Aroma Diffuser 300ml Luftbefeuchter Oil Düfte Humidifier Holzmaserung LED mit 7 Farben für Yoga Salon Spa Wohn-, Schlaf-, Bade- oder Kinderzimmer Hotel","15,15%","15,52%","B017DBB1S8","Aroma Diffuser, VicTsing 300ml Luftbefeuchter Ultraschall Vernebler Raumbefeuchter Elektrisch Duftlampe Öle Diffusor mit 7 Farben LED,mehr als 30ml/h Feuchtigkeitsabgabe für Raum,Büro,Yoga,Spa,usw","9,54%","10,06%","B07DRK9WS9","Diffusor Aromatherapie,VicTsing Aroma Diffuser 150ml Luftbefeuchter Ultraschall Vernebler, Ultra Leise Diffuser BPA-Free Öle Diffusor mit 8 Farben LED Humidifier Duftlampe für Kinderzimmer Wohn- Büro","7,03%","8,61%"
"Amazon.de","ps4 zubehör",433,"B079CBP6P9","Playstation PP4140PS, Mehrfarbig","16,33%","18,32%","B01N1QGMBH","Keten Vertical Stand für PS4 Pro mit Kühlgebläse, Lüfter-Controller-Ladestation 3 Port USB Hub Playstation 4 Kühl PS4 Zubehör Ständer, Nicht für PS4 / PS4 Slim","6,25%","7,33%","B01KXERLDQ","KONKY PS4 Controller Ladestation Charger, Dualshock Docking Ladegerät Stand Mit USB Kabel und LED Für Sony Playstation 4 / PS4 Slim / PS4 Pro Game Controller, Schwarz","4,84%","11,26%"
"Amazon.de","whisky",434,"B002VZY62K","Lagavulin 16 Jahre Islay Single Malt Scotch Whisky (1 x 0.7 l)","8,61%","8,80%","B00CEZ2HDC","Dalwhinnie 15 Jahre Highland Single Malt Scotch Whisky (1 x 0.7 l)","7,90%","11,47%","B00FYPZK2Y","Pràban na Linne Whisky Probier- und Geschenkset (5 x 0.05 l)","4,35%","2,32%"
"Amazon.de","happy socks",435,"B07FNXXD3F","Happy Socks Damen Stripe Socken Gift Box, 4er Pack,","16,86%","16,61%","B01IGWFDD2","Happy Socks Unisex Erwachsene Coole bunte Socken mit Tiermotiven","7,24%","8,39%","B07JVSQ695","Happy Socks - Holiday Gift Socks","6,53%","5,24%"
"Amazon.de","diffuser",436,"B01B44UJ92","TaoTronics Aroma Diffuser 300ml Luftbefeuchter Oil Düfte Humidifier Holzmaserung LED mit 7 Farben für Yoga Salon Spa Wohn-, Schlaf-, Bade- oder Kinderzimmer Hotel","18,97%","17,32%","B07DRK9WS9","Diffusor Aromatherapie,VicTsing Aroma Diffuser 150ml Luftbefeuchter Ultraschall Vernebler, Ultra Leise Diffuser BPA-Free Öle Diffusor mit 8 Farben LED Humidifier Duftlampe für Kinderzimmer Wohn- Büro","7,75%","8,89%","B01MYGH9VX","Aroma Diffuser, Likemylux 400ml Ultraschall Öl Diffusor LED mit 7 Licht Farben Duftzerstäuber Duftlampe Humidifier Aromatherapie Luftbefeuchter Holzmaserung Hell Yoga Salon Wohn-Schlaf-Kinderzimmer","5,89%","6,81%"
"Amazon.de","christbaumständer",437,"B00SWSUY62","ORIGINAL KRINNER Christbaumständer Comfort M","29,28%","25,57%","B07DRVXL8S","Star-Max Modell 2018 Christbaumständer by F-H-S, Model Start 2, für Baumhöhe bis 2,5 m, Weihnachtsbaumständer mit Fuhebelfunktion und Einseiltechnik, 2,5 Liter Wassertank, 2.5 liters, Grün, 2,5 L","15,33%","26,18%","B07DS7Y2KY","Star-Max Modell 2018 Christbaumständer by F-H-S, Model Start 1, für Baumhöhe bis 2,0 m, Weihnachtsbaumständer mit Fuhebelfunktion und Einseiltechnik, 2,0 Liter Wassertank, 2 liters, Grün","10,83%","14,32%"
"Amazon.de","criminal minds",438,"B00ERNK8HG","Criminal Minds - Staffel 1 [dt./OV]","21,68%","21,88%","B00FAIQJ9I","Criminal Minds - Staffel 1 [dt./OV]","14,96%","3,95%","B00ERL91FI","Criminal Minds - Staffel 2 [dt./OV]","5,37%","2,43%"
"Amazon.de","messerblock",439,"B079FNFDK4","Emojoy Messerblock Set, Messerset, Kochmesser aus Edelstahl mit Ergonomischer Holzgriff, Profi Küche, Feststehend, Extra Scharf, Bestückt, 6-TLG","9,90%","11,68%","B003BNYW5C","Zwilling 31665-000-0 Twin Gourmet Messerblock, Holz, 9-teilig","8,25%","5,97%","B073TXPPNN","Klarstein KG10-Kitano /Messer-Set / Messerblock /8-teilig / Präzisionsklingen / Rostfreier Edelstahl / Holzblock / Schwarz","7,13%","9,97%"
"Amazon.de","rituals geschenkset",440,"B07GP6MS7B","Rituals The Ritual of Sakura Renewing Treat Geschenkset, S","20,08%","22,66%","B07GP94SV4","Rituals The Ritual of Sakura Renewing Geschenkset, M","12,83%","14,28%","B07GP7SH16","Rituals The Ritual of Sakura Geschenkset, XS","9,63%","8,33%"
"Amazon.de","usb c kabel",441,"B07CJJHVKX","Gritin USB C Kabel, Typ C Kabel, 3 Pack [1m+1.5m+2m] Datenkabel Nylon Geflochtene Robust stabil Datenübertragung für Typ C Geräte 2018","25,04%","28,74%","B01N4OKUB8","USB C Kabel - Rampow USB C Kabel auf USB 3.0 - Schnelles Aufladen und Synchronisation - USB C Ladekabel - Aluminum USB Typ C Ladekabel für Samsung Galaxy, HTC, LG, Sony und mehr - 1M Space Grau","11,51%","11,37%","B01GN0M6NE","Anker USB C Kabel auf USB 3.0 Powerline+ 90cm Beständig für USB Typ-C Geräte Inklusive Galaxy S9, S8+, S8, MacBook, Sony XZ, LG V20 G5 G6, HTC 10, Xiaomi 5 und weitere (Rot)","10,43%","10,05%"
"Amazon.de","kissen",442,"B01GDCEP0E","Zollner Kissen Kopfkissen mit Reißverschluss, 80x80 cm, Füllgewicht ca. 840 g","7,69%","12,43%","B01MG0RFUV","Bada Bing 2er Set Kissen Lieblingsmensch grau weiß Sofakissen Kuschelkissen","6,84%","6,18%","B01I58OJWS","sleepling 2er Set 191120 Komfort 100 Kopfkissen Mikrofaser 40 x 80 cm, weiß","6,13%","12,29%"
"Amazon.de","cinderella",443,"B011REDI60","Cinderella (2015) [dt./OV]","32,36%","16,31%","B011RGDE9Y","Cinderella (2015) [dt./OV]","18,00%","42,54%","B00OK9ZQ06","Cinderella","6,60%","4,31%"
"Amazon.de","playstation 4 spiele",444,"B01M6Y1Y4A","Red Dead Redemption 2 [PlayStation 4]","8,50%","9,78%","B07BZ8SZ51","Spyro Reignited Trilogy - [PlayStation 4]","8,14%","9,12%","B01H1QQIGU","Marvel’s Spider-Man - Standard Edition - [PlayStation 4]","4,83%","8,46%"
"Amazon.de","küchenwaage",445,"B07GWJGX4P","ADORIC Küchenwaage Digitalwaage Professionelle Waage Electronische Waage, Küchenwaage mit LCD Display-Wunderbare Präzision auf bis zu 0.1g(3kg Maximalgewicht)-Schwarz&Silbrig","15,06%","0,21%","B002RLFS20","Soehnle Page Profi Digitalwaage für max. 15 kg, digitale Küchenwaage mit großer Wiegefläche und Tara, praktische Haushaltswaage mit Hold-Funktion","12,75%","16,30%","B075J7XG8Q","ADORIC Küchenwaage Digitalwaage Professionelle Waage Electronische Waage, Küchenwaage mit LCD Display-wunderbare Präzision auf bis zu 1g(5kg Maximalgewicht)-Silbrig","12,16%","16,62%"
"Amazon.de","tonies",446,"B01F5S9FX4","tonies 03-0004 Hörfigur Tonieboxen Starterset Grün","11,81%","4,29%","B01F5QQQEM","Toniebox Starterset Rot mit Hörfigur Löwe","9,38%","2,01%","B074W4WKMP","tonies® Hörfigur - 30 Lieblings-Kinderlieder - Spiel- & Bewegungslieder","8,71%","8,14%"
"Amazon.de","duschvorhang",447,"B00W02UDI0","iDesign Duschvorhang, Stoff, dunkelgrau, 180,0 cm x 200,0 cm","12,86%","15,59%","B073JBN7XW","Carttiya Duschvorhang Anti Schimmel, Eva Badewanne Vorhang 180x180 cm, Antibakteriell,Wasserdicht undmit 12 Ringe,Weiß","5,86%","5,47%","B077HXB4RP","SPARIN Duschvorhang Anti-Schimmel, Anti-Bakteriell, PEVA Wasserdichter Badvorhang blau 3D Kristall Wirkung mit 12 weiße Haken [Umweltfreundlich] [Waschbar] [180x180cm], Bad Vorhang für Badzimmer","4,62%","5,70%"
"Amazon.de","kindle paperwhite ebook",448,"B07747FR44","Der neue Kindle Paperwhite, jetzt wasserfest und mit doppeltem Speicherplatz – mit Spezialangeboten","52,11%","49,77%","B07741S7Y8","Der neue Kindle Paperwhite, jetzt wasserfest und mit doppeltem Speicherplatz – ohne Spezialangebote","20,17%","25,53%","B0186FESVC","Kindle, 15,2 cm (6 Zoll) Touchscreen (ohne integriertes Licht), WLAN (Schwarz) – mit Spezialangeboten","6,25%","5,09%"
"Amazon.de","schleich horse club",449,"B079NKV4S1","Schleich 42416 - Großer Pferdehof mit Wohnhaus und Stall","12,77%","2,65%","B074VFLXLP","Schleich 42415 - Wohnwagen für Geheime Club-Treffen","10,83%","7,86%","B01AJNPOAI","Schleich 42344 - Reiterhof mit Reiterin und Pferden","10,11%","9,57%"
"Amazon.de","geschenkpapier weihnachten",450,"B010V1O1DY","10 Rollen Weihnachtspapier, Geschenkpapier WEIHNACHTEN 2m x0,7m","16,16%","18,67%","B00Q126OHY","Ausgewählte Serien schönes Geschenkpapier Weihnachten Weihnachtspapier, 10 Rollen a 2m (Serie 6, 10 Rollen)","10,92%","12,58%","B07KFK725Y","Premium Geschenkpapier Retro Ökologisches Recycling Papier 4 Rollen a`2m x 70cm Natur Geschenkverpackung für Weihnachten Kraftpapier","5,26%","7,28%"
"Amazon.de","bilderrahmen collagen",451,"B072195WSG","Love-KANKEI® SHMILY Bilderrahmen Collage Fotorahmen Holzbilderrahmen mit 30 kleinen Holzklammern","9,21%","8,62%","B07FN3BBNZ","Gallery Solutions Bilderrahmen Collage 24 Fotos à 9x13 cm, Weiß Antik, Außenformat: 88,5x57x2,5 cm","7,90%","6,55%","B01GD0WYGI","empireposter - Collage Bilderrahmen - Helsinki kupfer Multishot - Größe (cm), ca. 51x59 - Wechselrahmen, NEU - Beschreibung: - Kunststoff-Rahmen mit Glasscheiben, kupfer - Außengröße 51x59 cm für 12 Fotos 10x15 cm -","7,16%","6,59%"
"Amazon.de","taschenkalender 2019",452,3862295842,"Terminplaner 2019 Der beste Tag ist heute: Terminplaner Hardcover","20,07%","21,18%","B079PK24XN","Sigel J9100 Wochenkalender Jolie 2019, ca. A6, dunkelblau - weitere Modelle","10,61%","12,26%",3731837218,"Premium Timer Small Lebensblume 2019: Buchkalender - Terminplaner mit hochwertiger Folienveredelung und Prägung. 9 x 14 cm","5,29%","4,89%"
"Amazon.de","lego technic",453,"B07FP6QNQ7","LEGO 42096 Kinderspielzeug, Bunt","6,64%","2,41%","B01J41LWFW","LEGO Technic 42065 - Ferngesteuerter Tracked Racer","6,47%","3,70%","B0792RDN2Z","LEGO Technic Geländegängiger Kranwagen (42082), Bauspielzeug","5,86%","3,70%"
"Amazon.de","timberland herren",454,"B01GPM6A5K","Timberland Herren Bradstreet Chukka Leather High-Top","11,74%","18,08%","B07FB5P922","Timberland Herren Schnürstiefel Radford 6-inch, waterproof","8,75%","8,93%","B074T844XP","Timberland Herren 6 In Premium Waterproof (Wide fit) Kurzschaft Stiefel","7,52%","9,38%"
"Amazon.de","silvester deko",455,"B01N5C5MR9","Silvester Party MEGA set 2019 Dekoration Deko - über 100 Teile - Fotorequisiten,Masken, Konfetti, Sterne, gold u. silber Ballons,Riesenballon, Luftschlangen für Neujahr, NEW YEAR / Silvester 2019","24,47%","24,21%","B07GCPBLC9","Silvester Deko 2019 Silvester Dekoration Set | Happy New Year Girlande + Riesige Folienballons + Neujahr Fotorequisiten Masken Konfetti. Neujahrsdeko / Silvesterpartydeko Accessoire fur Silvesterparty","8,59%","10,85%","B077D6SKQM","Neujahr 2019 Fotorequisiten Fotoaccessoires, Konsait Silvester Photo Booth Props Set mit Stick für Erwachsene Kinder Party Accessoires 2019 Neujahr Party Dekor Verkleidung Mitbringsel Maske (21 Pcs)","4,56%","5,42%"
"Amazon.de","haarschneidemaschine",456,"B0002DDISG","Braun Haarschneider/Trimmer HC5050, mit 17 Längeneinstellungen, schwarz","18,59%","21,98%","B003813A7S","Panasonic ER-1611 Profi-Haarschneidemaschine für Akku- und Netzbetrieb, silber/schwarz","8,61%","4,82%","B0034B7W6C","Philips Series 3000 Haarschneider (11 Längen) QC5115/15, Schwarz","6,11%","8,10%"
"Amazon.de","feuerwerk",457,"B01AIJA5HU","Lesli Feuerwerk Highly Skilled Jugendsortiment 102 Teile","29,11%","13,66%","B0021LUWW2","Walther P99 schwarz mit 2 Magazinen","14,53%","2,11%","B01GOQ6T5I","5 Stück Bengalfeuer rot Nico Feuerwerk Bengalos","4,84%","2,86%"
"Amazon.de","b01h05fq0g|b01h05g31m|b01n3sjas7|b071gdh79j|b071jz3k91|b0721bg7zx|b0721cs71y|b072k54hpt|b072ms7fkl|b07315vj1w|b073168h38|b073jvrrnq|b0751rbvsf|b0751s2cvk|b079f9d95j|b079f9khpt|b079flrbqk|b07bn6trpt|b07bn7pg9w|b07bnxffj9|b07br4n2mj|b07brtr13j|b07brx6vn5|b07c943rnp|b07cclpynd|b07dp4176b|b07dp8yj7v|b07g1bgw4j|b07g1lthjc",458,"B07G1BGW4J","Mittelerde: Schatten des Krieges - Definitive Edition - [PlayStation 4]","11,93%","6,64%","B01H05FQ0G","The Elder Scrolls V: Skyrim Special Edition [PlayStation 4]","9,95%","20,58%","B0751S2CVK","Fallout 4  - Game of the Year Edition - [PlayStation 4]","8,45%","13,27%"
"Amazon.de","notizbuch",459,"B01HEMV6WM","Kunstleder-Tagebuch, Notizbuch, nachf&uuml;llbar, Spiralbindung, klassisch, gepr&auml;gt, Reise-Tagebuch, mit Blanko-Seiten und Retro-Anh&auml;ngern, von Maleden braun","9,83%","12,87%","B01NAT49WS","Dickes Notizbuch Liniert/Lined notebook mit Stiftschleife - Lemome A5 Breites Liner-Notizbuch mit Tasche zum Schreiben + Seitenteiler Geschenke, Gebändert, 125g/m², Groß, 180 Seiten, A5","8,06%","9,69%",3981845005,"Das 6-Minuten-Tagebuch - Ein Buch, das dein Leben verändert, Mix aus Sach-, Praxis- und Notizbuch","6,48%","4,25%"
"Amazon.de","tonies hörfiguren",460,"B074W4WKMP","tonies® Hörfigur - 30 Lieblings-Kinderlieder - Spiel- & Bewegungslieder","8,33%","5,57%","B074W3HMJC","tonies 01-0128 Hörfigur 30 Lieblings-Kinderlieder, Weihnachtslieder","7,31%","7,11%","B074VVHX43","tonies Hörfigur - Der kleine Rabe Socke - Alles Schule!","5,20%","3,94%"
"Amazon.de","koffer",461,"B00R31OBKE","BEIBYE Hartschalen-Koffer Trolley Rollkoffer Reisekoffer Handgepäck 4 Rollen (M-L-XL-Set) (Schwarz, XL)","13,35%","16,41%","B00T34AGZ8","BEIBYE Zwillingsrollen Hardcase Reisekoffer Koffer Trolleys Hartschale in XL-L-M in 14 Farben (Rosa, L)","7,54%","8,87%","B07GNHX8DB","BEIBYE Hartschalen-Koffer Trolley Rollkoffer Reisekoffer Handgepäck 4 Rollen (M-L-XL-Set) (Schwarz, L)","6,25%","8,50%"
"Amazon.de","kugelschreiber",462,"B00OPW10BW","50 Schneider Kugelschreiber K15 / Schreibfarbe blau / Gehäusefarbe farbsortiert","9,72%","12,75%","B01N8RJUC3","Faber-Castell 241190 Kugelschreiber, POLY BALL XB, schwarz","7,95%","9,20%","B00CTUI4Q6","Lamy Kugelschreiber Logo Modell 206 brushed (strichmattiert) inkl. Laser-Gravur","7,28%","6,32%"
"Amazon.de","polarexpress",463,"B00FCM4D0E","Der Polarexpress [dt./OV]","43,15%","18,87%","B00EQZJ13W","Der Polarexpress [dt./OV]","29,39%","58,35%","B000W15WZ0","Der Polarexpress [Blu-ray]","6,48%","15,64%"
"Amazon.de","zippo",464,"B001E5FLT0","Zippo Benzin Feuerzeug Chrom Standard gebürstet Regular Sturmfeuerzeug","31,86%","39,11%","B000B5H5SE","Zippo Sturmfeuerzeug 60001206 - 1290005 , matte schwarz  Logo","7,13%","8,16%","B06XCKQXNV","Zippo mit Diamantgravur Wunschtext ** original Zippo Benzinfeuerzeug PL 200 Chrome Brushed mit Wunsch-Gravur (z.B. Name, Motiv, Initialen, Datum, Sternzeichen, Spruch, Buchstaben, Namen)","3,19%","2,37%"
"Amazon.de","huawei mate 20 lite hüllen",465,"B07FF9D1JD","Huawei Flip View Cover (geeignet für Mate 20 Lite) blau","14,62%","14,44%","B07GXB16VR","TopACE Hülle für Huawei Mate 20 Lite Ultradünne Leichte Matte Handyhülle für Mate 20 Lite Einfache Stoßfeste Kratzfeste Ganzkörper Hülle kompatibel mit Huawei Mate20 Lite (Schwarz)","8,89%","10,14%","B07G7Y7J57","GeeMai Huawei Mate 20 Lite Hülle, [Schwarz Soft Hülle] Ultra Thin Silikon Schutzhülle Tasche Soft TPU Hüllen Handyhülle für Huawei Mate 20 Lite Smartphone","8,14%","7,40%"
"Amazon.de","kaffeemühle",466,"B073YB7PYD","Groenenberg Hand-Kaffeemühle mit Keramik-Mahlwerk Manuelle Kaffeemühle | Espresso-Mühle | Edelstahl | Stufenlose Mahlgradeinstellung","9,19%","8,97%","B015NDLLJ2","Aigostar Breath 30CFR - Elektrische Kaffeemühle, Kaffeemühle für Kaffeebohnen, Nuß und Gewürz, Schlagmesser, 60g, 150 Watt, Schwarz","8,77%","10,81%","B00R7HKAWC","Melitta Kaffeemühle Molino, elektrisch, Scheibenmahlwerk, schwarz 101901","8,33%","8,94%"
"Amazon.de","hatchimals",467,"B079VQZY8H","HATCHIMALS 6043737 Mystery Egg Spielzeug","22,80%","20,89%","B079VRBHGM","Hatchimals - 6044072 - HatchiBabies Cheetree, Baby-Hatchimal mit interaktiven  Accessoires","20,00%","17,26%","B079VQZY8J","Hatchimals - 6044070 - HatchiBabies Ponette, Baby-Hatchimal mit interaktiven  Accessoires","14,37%","10,57%"
"Amazon.de","gardinen",468,"B00FZPZXS4","Gräfenstayn® Alana - blickdichte einfarbige Thermogardine Verdunklungsgardine mit Universal-Kräuselband - 135 x 245 cm - viele Farben - mit Öko-Tex Siegel - Gardine Vorhang (Grau)","9,33%","10,94%","B075K699MC","BAILEY JO 2er-Pack Gardinen mit Verlauf-Farben Muster Vorhang Transparent Voile Vorhänge (BxH 140x225cm, grau mit Ösen)","5,45%","5,65%","B07CKPX22H","Gardinen Schals in Leinen-Optik Leinenstruktur Vorhänge Schlafzimmer Transparent Vorhang für große Fenster Doris Off White, lang (2er-Set, je 245x140cm)","5,34%","6,24%"
